title,sell_price,orig_price,rating,num_ratings_reviews
TCL 2021 Edition 79.97 cm (32 inch) HD Ready LED Smart Android TV,"₹12,792","₹22,990",4.3,403 Ratings & 46 Reviews
,,,,
,,,,
PHILIPS Slim 80 cm (32 inch) HD Ready LED TV,"₹17,389","₹17,990",4.1,119 Ratings & 15 Reviews
Thomson 9R Series 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,"₹30,999","₹46,999",4.3,"13,561 Ratings & 3,183 Reviews"
SONY Bravia 80 cm (32 inch) HD Ready LED Smart Linux based TV,"₹27,449","₹31,900",4.4,"2,043 Ratings & 440 Reviews"
IMPEX AU20 80 cm (32 inch) HD Ready LED Smart Android TV 2021 Edition,"₹21,549","₹33,990",,
LumX 80 cm (32 inch) HD Ready LED Smart Android TV,"₹14,999","₹27,900",3.7,45 Ratings & 4 Reviews
TCL G300 Series 80 cm (32 inch) HD Ready LED HomeOS TV,"₹9,999","₹21,900",4.2,346 Ratings & 30 Reviews
Onix 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹59,979","₹59,990",,
TOSHIBA U50 Series 139 cm (55 inch) Ultra HD (4K) LED Smart VIDAA TV with Dolby Vision & ATMOS,"₹38,490","₹54,990",4.3,"1,081 Ratings & 141 Reviews"
IMPEX Gloria 50 126 cm (50 inch) Full HD LED TV,"₹49,679","₹49,690",,
Daiwa 60 cm (23.6 inch) HD Ready LED TV,"₹9,500","₹11,990",4.3,86 Ratings & 18 Reviews
SAMSUNG QN90BAK 189 cm (75 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹4,25,990","₹5,89,900",,
Sansui Prime Series 80 cm (32 inch) HD Ready LED Smart Android Based TV,"₹12,750","₹20,990",4.1,8 Ratings & 0 Reviews
TCL P715 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Full Screen & Handsfree Voice Contro...,"₹31,990","₹89,990",4.3,"1,006 Ratings & 108 Reviews"
TOSHIBA V35KP 108 cm (43 inch) Full HD LED Smart Android TV with DTS Virtual X (2022 Model),"₹22,990","₹34,990",4.4,941 Ratings & 203 Reviews
LumX 80 cm (32 inch) HD Ready LED TV,"₹20,100","₹22,900",,
TCL 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV,"₹59,987","₹1,19,000",,
SAMSUNG 8 163 cm (65 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹1,29,990","₹2,57,900",,
SAMSUNG 55 cm (22 inch) Full HD LED TV,"₹13,898","₹13,900",4.3,"3,044 Ratings & 493 Reviews"
Vu Premium 108 cm (43 inch) Full HD LED Smart Android TV,"₹22,999","₹35,000",4.2,"1,922 Ratings & 208 Reviews"
TCL C815 Series 164 cm (65 inch) QLED Ultra HD (4K) Smart Android TV With Integrated 2.1 Onkyo Soundba...,"₹86,490","₹2,69,990",4.4,174 Ratings & 32 Reviews
"Hisense 127 cm (50 inch) Ultra HD (4K) LED Smart Google TV with 102W JBL 6 Speakers, Dolby Vision and ...","₹54,990",,4.1,29 Ratings & 6 Reviews
SAMSUNG QN700BK 163 cm (65 inch) QLED Ultra HD (8K) Smart Tizen TV,"₹3,44,900","₹3,84,900",,
KLASS 102 cm (40 inch) HD Ready LED Smart Android TV,"₹11,995","₹26,499",,
Yuwa FL Series 127 cm (50 inch) Ultra HD (4K) LED Smart Android Based TV,"₹22,409","₹52,990",4.8,4 Ratings & 0 Reviews
,,,,
,,,,
SAMSUNG 80 cm (32 Inch) HD Ready LED Smart Tizen TV with 2022 Model,"₹13,499","₹18,900",4.3,"67,678 Ratings & 6,031 Reviews"
SAMSUNG Crystal 4K 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,"₹29,999","₹52,900",4.3,"10,773 Ratings & 1,099 Reviews"
LG 80 cm (32 inch) HD Ready LED Smart WebOS TV,"₹27,999","₹30,490",4.4,268 Ratings & 39 Reviews
Intex 98 cm (39 inch) HD Ready LED TV,"₹27,990",,4.2,133 Ratings & 32 Reviews
HUIDI 80 cm (32 inch) HD Ready LED TV,"₹6,399","₹16,599",4,"5,905 Ratings & 680 Reviews"
Haier 102 cm (40 inch) Full HD LED Smart Android TV,"₹25,590","₹36,990",4.7,32 Ratings & 5 Reviews
SAMSUNG Crystal 4K Neo Series 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV with (Black) (2022 Mod...,"₹46,990","₹70,900",4.4,"13,388 Ratings & 1,453 Reviews"
SAMSUNG Crystal 4K 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,"₹45,990","₹69,900",4.3,"10,773 Ratings & 1,099 Reviews"
TCL S6500 Series 100.3 cm (40 inch) Full HD LED Smart Android TV,"₹25,699","₹39,990",4.2,330 Ratings & 37 Reviews
ONIDA 109.22 cm (43 inch) Full HD LED Smart TV,"₹26,689","₹31,990",,
SAMSUNG The Frame 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹87,499","₹1,44,900",4.2,"1,340 Ratings & 179 Reviews"
SAMSUNG The Frame 125 cm (50 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹73,990","₹1,24,900",4.2,"1,340 Ratings & 179 Reviews"
LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,"₹83,099","₹1,49,990",,
Infinix X1 108 cm (43 inch) Full HD LED Smart Android TV with Eye Care Technology,"₹24,999",,4.2,"14,491 Ratings & 2,168 Reviews"
Mi 4X 125.7 cm (50 inch) Ultra HD (4K) LED Smart Android TV,"₹34,999",,4.4,"19,438 Ratings & 1,743 Reviews"
acer Frameless 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV with Dolby Audio,"₹34,999","₹54,990",4.4,"6,689 Ratings & 1,126 Reviews"
SAMSUNG The Frame 108 cm (43 inch) QLED Ultra HD (4K) Smart Tizen TV,"₹60,990","₹90,757",4.2,"1,340 Ratings & 179 Reviews"
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,"₹8,549","₹29,999",3.8,"12,551 Ratings & 1,803 Reviews"
HUIDI 60 cm (24 inch) HD Ready LED TV,"₹4,999","₹10,999",4,"5,905 Ratings & 680 Reviews"
BeethoSOL 80 cm (32 inch) HD Ready LED TV,"₹6,999","₹17,000",,
Adsun 80 cm (32 inch) HD Ready LED TV,"₹7,599","₹16,999",3.8,"12,551 Ratings & 1,803 Reviews"
Dyanora Sigma 108 cm (43 inch) Full HD LED Smart Linux TV with 40 Watt Box Speakers & Bezel-Less Desig...,"₹14,999","₹29,999",4.2,16 Ratings & 3 Reviews
acer P Series 80 cm (32 inch) HD Ready LED Smart Android TV,"₹11,999","₹19,990",4.4,"1,752 Ratings & 271 Reviews"
LG 164 cm (65 inch) OLED Ultra HD (4K) Smart TV,"₹2,20,838","₹3,19,990",,
,,,,
,,,,
